Longitude,Latitude,is_population,population_in_25_km_radius,population_in_50_km_radius,population_in_75_km_radius,is_saltmarsh,saltmarsh_in_25_km_radius,saltmarsh_in_50_km_radius,saltmarsh_in_75_km_radius,is_mangrove,mangrove_in_25_km_radius,mangrove_in_50_km_radius,mangrove_in_75_km_radius,is_tidalflat,tidalflat_in_25_km_radius,tidalflat_in_50_km_radius,tidalflat_in_75_km_radius
8.694,53.862,true,101182.5234375,557353.25,1.488210625e6,false,28.63213348388672,58.484657287597656,111.4464111328125,false,0.0,0.0,0.0,false,630.0162963867188,1335.50537109375,1889.39208984375
7.333333,53.7,true,111903.15625,417377.53125,1.183246125e6,false,19.92130470275879,54.52315139770508,115.88670349121094,false,0.0,0.0,0.0,false,276.5665588378906,742.47265625,1513.265380859375
4.883334,52.366668,true,2.3410005e6,5.630215e6,9.121238e6,false,0.0,0.0,1.0039753913879395,false,0.0,0.0,0.0,false,6.235198497772217,20.77254867553711,102.88229370117188
-63.15,17.381,true,4861.7958984375,39807.2578125,97135.3671875,false,0.0,0.0,0.0,false,0.0,0.19672542810440063,0.31147557497024536,false,0.0,0.0,0.0
6.6,52.85,true,349008.21875,1.56869375e6,3.6080485e6,false,0.0,0.0,50.14548873901367,false,0.0,0.0,0.0,false,0.0,0.22250036895275116,446.6963195800781
5.8975,50.9455,true,1.2973985e6,4.04481425e6,8.851078e6,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
5.9704,52.1508,true,825587.375,3.206039e6,7.158299e6,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,6.69033145904541
14.106008,40.61004,true,232504.34375,3.574646e6,4.942205e6,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.6096566915512085,1.6373469829559326
-88.7,17.066667,true,39908.94140625,131463.96875,299164.125,false,0.0,0.0,0.0,false,0.0,39.323753356933594,153.34922790527344,false,0.0,0.0,0.0
-59.22,-51.73,true,46.51392364501953,68.61457061767578,408.4222412109375,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,5.538262367248535,24.430816650390625,63.593284606933594
-80.375481,-2.663256,true,91274.65625,135298.375,1.521305875e6,false,0.0,0.0,0.0,false,42.51811218261719,297.2056579589844,915.3583984375,false,0.0,0.0,0.0
38.7,-5.34,true,262385.21875,858670.5625,1.793396625e6,false,0.0,0.0,0.0,false,4.735714912414551,28.44949722290039,84.18983459472656,false,0.0,67.37210083007812,149.5604705810547
-45.0,47.0,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-80.5,19.5,true,0.0,262.22900390625,2370.04296875,false,0.0,0.0,0.0,false,0.0,0.04042518138885498,0.8252834677696228,false,0.0,0.0,0.0
20.0,58.0,true,0.0,343.4731140136719,2826.80517578125,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,2.9139420986175537,13.574331283569336
26.0995,60.1384,true,832.9368896484375,78292.890625,1.31064375e6,false,3.1065938472747803,29.113061904907227,37.69064712524414,false,0.0,0.0,0.0,false,0.0,0.0,8.876262664794922
121.666667,19.25,true,7231.671875,18996.591796875,20820.076171875,false,0.0,0.0,0.0,false,0.056714676320552826,0.056714676320552826,0.056714676320552826,false,0.0,0.0,0.0
122.137,13.397,true,96970.578125,588393.875,1.234068e6,false,0.0,0.0,0.0,false,27.739500045776367,42.55907440185547,74.83633422851562,false,0.0,0.0,0.0
114.2833,11.0522,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
118.93,10.227,true,15181.748046875,146870.4375,422402.375,false,0.0,0.0,0.0,false,5.1469621658325195,56.460693359375,96.87494659423828,false,0.0,0.0,0.0
120.196,16.275,true,258169.875,3.44081125e6,5.3369445e6,false,0.0,0.0,0.0,false,1.0135352611541748,5.499628067016602,5.8286638259887695,false,0.0,0.0,0.0
126.566,33.227,true,213895.609375,501125.84375,501126.125,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
168.017,-16.63,true,6708.263671875,23846.77734375,39741.359375,false,0.0,0.0,0.0,false,1.7122490406036377,5.680479526519775,7.822854518890381,false,0.0,0.0,0.0
-61.2872,12.9843,true,61898.3125,104632.0,109958.0078125,false,0.0,0.0,0.0,false,0.050212129950523376,0.20097988843917847,0.8884254097938538,false,0.0,0.0,0.0
-61.355,12.6333,true,9774.01171875,16447.2734375,164627.46875,false,0.0,0.0,0.0,false,0.7963727712631226,0.989214301109314,1.6018588542938232,false,0.0,0.0,0.0
107.73,20.13,true,978.1829223632812,978.1829833984375,994.4135131835938,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
107.34,17.16,true,85.37724304199219,436406.0625,951752.0,false,0.0,0.0,0.0,false,0.0,0.0,0.07394925504922867,false,0.0,0.0,0.0
103.49,9.31,true,872.8357543945312,872.835693359375,872.835693359375,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
4.8057,5.5902,true,0.0,228415.53125,498837.34375,false,0.0,0.0,0.0,false,0.0,436.016845703125,1457.6246337890625,false,0.0,102.96954345703125,291.90478515625
119.5,-4.75,true,342769.1875,2.43124e6,3.702172e6,false,0.0,0.0,0.0,false,0.0,2.463634490966797,2.532137393951416,false,0.0,0.0,0.0
-66.5,18.25,true,414807.75,1.83923725e6,3.12778625e6,false,2.3130087852478027,30.49663543701172,46.015541076660156,false,0.040720134973526,24.78122329711914,54.71689987182617,false,0.0,0.0,0.0
-63.109,18.052,true,90511.3515625,104357.46875,109321.78125,false,0.0,0.0,0.0,false,0.008164538070559502,0.008164538070559502,0.008164538070559502,false,0.0,0.0,0.0
-162.0,-17.0,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-87.913,19.596,true,37223.88671875,56675.22265625,93442.0,false,0.0,0.0,0.0,false,152.6339111328125,729.7003173828125,1285.42333984375,false,0.0,0.0,0.0
-88.288,17.337,true,101941.484375,142964.8125,211327.265625,false,0.0,0.0,0.0,false,91.5022201538086,228.2293243408203,324.46319580078125,false,0.0,0.0,0.0
-85.437,16.014,true,9977.353515625,77085.8125,235491.46875,false,0.0,0.0,0.0,false,1.511451005935669,22.131559371948242,41.06756591796875,false,0.0,0.0,0.0
-105.222222,20.645833,true,441097.0,511756.46875,612898.8125,false,0.0,0.0,0.0,false,2.3054373264312744,2.7625012397766113,7.135571002960205,false,0.0,0.0,0.0
101.8519,2.4069,true,141686.40625,1.44132225e6,4.411812e6,false,0.0,0.0,0.0,false,12.635774612426758,65.06076049804688,133.77374267578125,false,0.0,0.0,0.0
147.7,-18.283333,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
119.1144,-4.8756,true,1589.401611328125,1.241108625e6,3.1133185e6,false,0.0,0.0,0.0,false,0.0,1.830169439315796,14.890151977539062,false,0.0,0.0,0.0
120.7798,21.9483,true,36795.9296875,56287.8125,364674.625,false,0.0,0.0,6.726598739624023,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-81.2079,29.5845,true,148292.421875,490351.59375,1.021470625e6,false,29.140291213989258,69.32735443115234,99.010009765625,false,0.0,0.0,10.673934936523438,false,0.0,0.0,0.0
-157.9868,21.473,true,774155.875,1.0344415e6,1.0344415625e6,false,0.503557562828064,0.767331063747406,0.7673311233520508,false,1.8307706117630005,1.8467708826065063,1.8467707633972168,false,0.0,0.0,0.0
-75.75,10.166667,true,12444.880859375,1.1661455e6,1.41726975e6,false,0.0,0.0,0.0,false,49.14402389526367,136.637939453125,148.40908813476562,false,0.0,0.0,0.0
110.4396,-5.8489,true,4449.509765625,4711.091796875,16388.353515625,false,0.0,0.0,0.0,false,1.8279646635055542,2.3661744594573975,2.3661746978759766,false,0.0,0.0,0.0
114.0453,-7.2025,true,145156.9375,939868.1875,2.650081e6,false,0.0,0.0,0.0,false,3.877389430999756,6.680745601654053,17.90781593322754,false,0.0,0.0,0.0
106.5805,-5.545,true,14385.529296875,18632.73046875,7.8827635e6,false,0.0,0.0,0.0,false,0.0,0.06831791996955872,7.062385082244873,false,0.0,0.0,0.0
126.4983,33.489,true,232898.421875,501129.875,503722.8125,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
118.9542,-4.7014,true,883.0863037109375,1957.252197265625,1.23810075e6,false,0.0,0.0,0.0,false,0.0,0.0,1.4367774724960327,false,0.0,0.0,0.0
119.4629,-4.7668,true,330972.9375,2.595229e6,3.6681085e6,false,0.0,0.0,0.0,false,0.09409212321043015,2.3523333072662354,2.532137632369995,false,0.0,0.0,0.0
119.2346,-4.8113,true,4316.5908203125,2.241988e6,3.2400795e6,false,0.0,0.0,0.0,false,0.0,1.9071378707885742,10.062261581420898,false,0.0,0.0,0.0
121.774,12.8797,true,5132.47021484375,525485.3125,1.128259625e6,false,0.0,0.0,0.0,false,0.0,6.20941162109375,37.33774948120117,false,0.0,0.0,0.0
121.1023,10.9534,true,43513.64453125,52927.15625,68153.125,false,0.0,0.0,0.0,false,1.256437063217163,1.2564367055892944,1.2564365863800049,false,0.0,0.0,0.0
12.9,54.466667,true,87944.9375,219907.03125,667260.75,false,1.9884427785873413,1.9884425401687622,5.70957612991333,false,0.0,0.0,0.0,false,24.73624038696289,35.30796813964844,51.72126770019531
8.646408,54.456302,true,24368.46484375,254756.875,791961.75,false,54.21846008300781,77.24874877929688,107.63624572753906,false,0.0,0.0,0.0,false,572.350341796875,1231.4376220703125,1906.2637939453125
-81.1420627,7.8010445,true,20871.587890625,188146.703125,334769.5625,false,0.0,0.0,0.0,false,222.29933166503906,231.1670379638672,313.40435791015625,false,0.0,0.0,0.0
-81.7831971,7.3103559,true,64.63417053222656,86.6144027709961,7876.7138671875,false,0.0,0.0,0.0,false,13.155637741088867,13.530107498168945,35.60271453857422,false,0.0,0.0,0.0
-86.7434479,12.8563647,true,71395.328125,773033.375,1.5697745e6,false,0.0,0.0,0.0,false,0.0,96.34524536132812,408.5361328125,false,0.0,0.0,0.0
-87.132311,15.7750233,true,96053.140625,504473.1875,859298.25,false,0.0,0.0,0.0,false,1.4210773706436157,22.543167114257812,32.80967712402344,false,0.0,0.0,0.0
-80.8809186,-5.5448178,true,114435.1875,666282.125,1.05028775e6,true,30.11543083190918,194.68878173828125,194.68878173828125,false,0.2820301055908203,0.2820300757884979,0.2820301055908203,false,0.0,0.0,0.0
-69.6667187,19.1665479,true,93012.171875,504527.0625,2.1771855e6,false,0.0,0.0,0.0,false,42.759307861328125,56.74494934082031,66.44892120361328,false,0.0,0.0,0.0
-76.9670489,21.4414713,true,38957.4921875,198357.6875,698610.8125,false,0.0,0.0,0.0,false,59.5689811706543,102.76437377929688,135.08761596679688,false,0.0,0.0,0.0
-85.1586576,10.102141,true,42125.265625,293768.3125,647984.125,false,0.0,0.0,0.0,false,99.98171997070312,135.35507202148438,152.3667449951172,false,0.0,0.0,0.0
-84.8140026,9.7262165,true,31252.97265625,246619.578125,1.189078875e6,false,0.0,0.0,0.0,false,18.18952178955078,66.58470153808594,178.89968872070312,false,0.0,0.0,0.0
-105.4590828,21.9076305,true,93803.78125,271775.625,664273.5625,false,95.9933853149414,95.99337768554688,95.99337768554688,false,375.80560302734375,720.603759765625,796.628662109375,false,0.0,0.0,0.0
-112.1016487,25.3716987,true,3578.9296875,22788.66015625,98586.734375,false,0.0,0.0,0.0,false,51.2220458984375,113.28315734863281,185.90951538085938,false,0.0,0.0,0.0
-78.9063101,1.283649,true,63188.8125,139619.78125,311257.8125,false,0.0,0.0,0.0,true,231.5632781982422,317.15338134765625,513.0609130859375,false,0.0,0.0,0.0
-80.2448004,-2.6244597,true,91998.9609375,151455.328125,3.47105225e6,false,0.0,0.0,0.0,true,93.14485931396484,568.90966796875,1039.7330322265625,false,0.0,0.0,0.0
-79.6246771,-2.4195025,true,80834.515625,3.082621e6,4.356777e6,false,0.0,0.0,0.0,false,273.34259033203125,808.5352783203125,958.3500366210938,false,0.0,0.0,0.0
-79.9667,-2.2,true,3.2168365e6,3.79752375e6,4.610761e6,false,0.0,0.0,0.0,true,184.74655151367188,729.0001220703125,943.972412109375,false,0.0,0.0,0.0
-79.744,-2.509,true,73987.5,3.0027485e6,4.140278e6,false,0.0,0.0,0.0,true,546.013916015625,887.26123046875,1016.0706787109375,false,0.0,0.0,0.0
-78.186249,2.968728,true,108.16470336914062,8961.69921875,121233.25,false,0.0,0.0,0.0,false,0.0,339.23883056640625,847.8178100585938,false,0.0,0.0,0.0
-74.0657025,11.3067039,true,508108.46875,671145.5,749651.9375,false,0.0,0.0,0.0,false,0.0,20.527257919311523,179.1719970703125,false,0.0,0.0,0.0
-81.7073435,12.5449786,true,76212.125,76216.53125,76216.53125,false,0.0,0.0,0.0,true,1.4164323806762695,1.4164323806762695,1.4164323806762695,false,0.0,0.0,0.0
-78.7903328,1.7876052,true,132473.03125,183056.0,322839.03125,false,0.0,0.0,0.0,false,195.3504638671875,446.68414306640625,676.7830810546875,false,0.0,0.0,0.0
-74.416667,10.866667,true,110747.21875,3.071557e6,3.493713e6,false,0.0,0.0,0.0,false,281.776611328125,420.10443115234375,421.41064453125,false,0.0,0.0,0.0
-77.431,5.84148,true,6695.8818359375,31092.40234375,64988.1796875,false,0.0,0.0,0.0,false,20.306095123291016,43.65740203857422,112.48236846923828,false,0.0,0.0,0.0
-78.2654387,2.4875401,true,74601.359375,125070.921875,179172.1875,false,0.0,0.0,0.0,true,551.2701416015625,768.736328125,941.4188842773438,false,0.0,0.0,0.0
-73.1211249,11.3712304,true,35303.43359375,359778.1875,579915.1875,false,0.0,0.0,0.0,false,1.203977346420288,1.5825084447860718,1.5825086832046509,false,0.0,0.0,0.0
-74.4199072,10.9677291,true,127461.015625,3.0495665e6,3.4452645e6,false,0.0,0.0,0.0,false,189.41734313964844,420.65216064453125,421.41064453125,false,0.0,0.0,0.0
-76.5469069,3.7186564,true,228088.84375,3.478285e6,4.595582e6,false,0.0,0.0,0.0,false,0.0,0.0,144.12135314941406,false,0.0,0.0,0.0
-77.234,6.0208,true,8493.951171875,37186.0234375,173360.046875,false,0.0,0.0,0.0,false,6.577153205871582,22.637710571289062,54.564491271972656,false,0.0,0.0,0.0
-75.5751,6.2074,true,3.69919e6,4.286894e6,4.7338275e6,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-68.261944,12.185278,true,19271.216796875,19271.21875,163402.59375,false,0.0,0.0,0.0,false,1.838545322418213,1.8385454416275024,2.703624725341797,false,0.0,0.0,0.0
128.43,-3.1027,true,29794.189453125,185589.296875,1.014244625e6,false,0.0,0.0,0.0,false,0.43721574544906616,15.22726821899414,25.06964683532715,false,0.0,0.0,0.0
4.233333,51.333333,true,1.23825425e6,3.8849465e6,9.591776e6,false,30.866252899169922,40.44773864746094,51.76853942871094,false,0.0,0.0,0.0,false,109.02725219726562,247.6258544921875,302.81585693359375
-62.976667,17.490278,true,14784.138671875,50353.859375,141378.78125,false,0.0,0.0,0.0,false,0.0,0.3033110201358795,0.31147557497024536,false,0.0,0.0,0.0
-63.234722,17.630556,true,2019.986328125,40177.7890625,142451.203125,false,0.0,0.0,0.0,false,0.0,0.008164538070559502,0.311475545167923,false,0.0,0.0,0.0
4.215833,51.771667,true,1.07992275e6,4.293726e6,8.1875965e6,false,12.22514820098877,45.882896423339844,51.371795654296875,false,0.0,0.0,0.0,false,58.12019348144531,254.50088500976562,307.6534423828125
116.785,1.2283,true,39805.62890625,66862.734375,90614.0546875,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
112.2384,-7.5361,true,2.2599635e6,7.832804e6,2.0643192e7,false,0.0,0.0,0.0,false,0.0,0.0,71.48576354980469,false,0.0,0.0,0.0
5.1511,53.1697,true,37595.7109375,511853.1875,1.4800155e6,false,4.4289937019348145,42.26387405395508,58.617515563964844,false,0.0,0.0,0.0,true,258.67718505859375,491.4360656738281,620.1419677734375
4.883333,52.366667,true,2.34104e6,5.630228e6,9.121224e6,false,0.0,0.0,1.0039753913879395,false,0.0,0.0,0.0,false,6.235198497772217,20.77254867553711,102.88229370117188
124.0,10.25,true,2.7809385e6,4.344412e6,6.004239e6,false,0.0,0.0,0.0,false,28.059707641601562,69.85676574707031,120.45016479492188,false,0.0,0.0,0.0
80.110278,6.147222,true,857775.5,2.060045125e6,4.4560665e6,false,0.0,0.0,0.0,false,1.6135263442993164,1.6562250852584839,1.6562250852584839,false,0.0,0.0,1.509664535522461
105.09085,8.692626,true,181258.03125,711918.9375,1.41216275e6,false,0.0,0.0,0.0,true,446.1476135253906,773.64404296875,804.1640625,false,0.0,0.0,0.0
99.33311,9.14011,true,347584.875,678680.5,1.097428625e6,false,0.0,0.0,0.0,false,30.53615951538086,47.506797790527344,52.85453796386719,false,0.0,0.0,0.0
145.45,15.15,true,1.869828462600708,47352.7109375,47352.7109375,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-64.75,18.33,true,76927.625,83493.046875,134196.9375,false,0.08965279161930084,0.08965279161930084,0.6294765472412109,false,0.4971475601196289,0.5867674946784973,3.9505887031555176,false,0.0,0.0,0.0
123.72109,8.434416,true,400847.28125,1.5309125e6,3.4258195e6,false,0.0,0.0,0.0,false,18.51027488708496,48.66730880737305,75.52143096923828,false,0.0,0.0,0.0
-88.390154,16.129827,true,68.84998321533203,59184.27734375,570319.125,false,0.0,0.0,0.0,false,0.6017978191375732,88.39925384521484,103.26275634765625,false,0.0,0.0,0.0
127.7974,-4.8312298,true,0.0,0.0,26.08438491821289,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
119.54602,-4.735836,true,365196.3125,2.1135675e6,3.750557e6,false,0.0,0.0,0.0,false,0.0,2.463634490966797,2.532137870788574,false,0.0,0.0,0.0
119.48846,-4.743932,true,337822.5625,2.3633135e6,3.67074475e6,false,0.0,0.0,0.0,false,0.0,2.463634967803955,2.532137393951416,false,0.0,0.0,0.0
119.49194,-4.765257,true,350936.375,2.5782985e6,3.7142345e6,false,0.0,0.0,0.0,false,0.0855383351445198,2.463635206222534,2.532137393951416,false,0.0,0.0,0.0
119.49195,-4.982444,true,2.17070025e6,3.09066875e6,3.911616e6,false,0.0,0.0,0.0,false,1.9071378707885742,1.9071378707885742,15.959432601928711,false,0.0,0.0,0.0
101.11758,4.69395,true,1.0049996875e6,1.617232e6,2.168256e6,false,0.0,0.0,0.0,false,0.0,26.707714080810547,416.451904296875,false,0.0,0.0,0.0
-61.0,14.666667,true,351213.40625,370391.0,461984.8125,false,0.0,0.0,0.0,false,15.772634506225586,17.99267578125,18.217567443847656,false,0.0,0.0,0.0
-90.07,29.8,true,696979.5,1.022731375e6,1.41746375e6,false,453.78021240234375,1719.406494140625,3287.9296875,false,0.0,0.0,6.839067459106445,false,0.0,0.0,0.0
-91.55,18.616664,true,51774.5546875,226872.8125,301500.875,false,0.0,2.890868902206421,18.438386917114258,false,106.05528259277344,726.008056640625,1143.769775390625,false,0.0,0.0,0.0
-90.5,-0.5,true,937.537109375,20934.201171875,23994.9921875,false,0.0,0.0,0.0,false,0.9616347551345825,14.561616897583008,24.752622604370117,false,0.0,0.0,0.0
-51.976979,-0.690871,true,1261.5506591796875,7387.1318359375,95627.6640625,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,51.023902893066406,90.80265808105469
-51.406,3.704,true,2404.814208984375,27418.55078125,34090.9765625,false,0.0,0.0,0.0,false,0.45410680770874023,61.4725456237793,185.47938537597656,false,8.397086143493652,99.72931671142578,169.43902587890625
-50.203,1.587,true,4.692750930786133,1484.8485107421875,8896.513671875,false,0.0,0.0,0.0,false,393.6775817871094,807.7273559570312,995.0557250976562,false,2.7462689876556396,213.10015869140625,502.7001647949219
36.2833,-18.8333,true,14064.671875,55304.55078125,224275.4375,false,0.0,0.0,0.0,false,267.419189453125,436.3227233886719,538.2400512695312,true,77.70806884765625,159.6374969482422,187.75424194335938
95.1,15.8333,true,76990.2265625,321402.375,1.322282875e6,false,0.0,0.0,0.0,false,485.8823547363281,885.6195678710938,942.53515625,false,0.0,0.0,0.0
-102.5528,23.6345,true,14280.4130859375,54901.4375,432793.03125,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
39.9568,3.3592,true,132365.65625,520046.5,985946.5,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
106.8635,10.5083,true,603523.3125,1.3717804e7,1.9510406e7,false,0.0,0.0,0.0,true,453.29901123046875,478.62628173828125,512.4949340820312,false,0.0,0.0,0.0
160.1562,-9.6457,true,45692.3359375,213132.59375,268687.375,false,0.0,0.0,0.0,false,0.0,1.5836259126663208,18.849199295043945,false,0.0,0.0,0.0
-78.9167,20.8333,true,10.433060646057129,547.5804443359375,4839.93359375,false,0.0,0.0,0.0,false,42.785675048828125,84.2459716796875,324.24951171875,false,0.0,0.0,0.0
178.1069,-18.3763,true,20492.91796875,181264.96875,422709.125,false,0.0,0.0,0.0,false,10.919447898864746,19.754926681518555,89.67363739013672,false,0.0,0.0,0.0
40.3648,2.5648,true,43270.5859375,311076.90625,803434.75,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-80.555,25.7459,true,831645.125,3.4998335e6,4.7156465e6,false,0.0,21.525943756103516,186.6929473876953,false,0.0,70.56526184082031,1240.633544921875,false,0.0,0.0,0.0
-75.4944,10.4458,true,1.1485675e6,1.34673475e6,1.71336575e6,false,0.0,0.0,0.0,false,19.88334083557129,117.87355041503906,131.269287109375,false,0.0,0.0,0.0
97.640833,8.6525,true,87.93234252929688,87.93234252929688,47788.0234375,false,0.0,0.0,0.0,false,0.0,0.0,23.647850036621094,false,0.0,0.0,0.0
-2.8594,54.084,true,312677.875,1.367743375e6,4.238434e6,false,37.79517364501953,80.84805297851562,80.84805297851562,false,0.0,0.0,0.0,true,303.63116455078125,431.7418212890625,471.907958984375
1.3,52.933333,true,100016.3125,631490.5,1.081387125e6,false,6.025134563446045,33.976356506347656,64.05517578125,false,0.0,0.0,0.0,true,16.221981048583984,46.11493682861328,227.39657592773438
-1.8009,55.6808,true,29033.630859375,99743.6328125,514078.5625,false,3.284080743789673,3.854921340942383,3.9383792877197266,false,0.0,0.0,0.0,false,37.840370178222656,51.483455657958984,70.30779266357422
147.6992,-18.2871,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
38.5126,20.2802,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
109.305785,12.167487,true,578080.625,1.06239875e6,1.577164875e6,false,0.0,0.0,0.0,false,0.0,0.008404185995459557,0.008404185995459557,false,0.0,0.0,0.0
-76.1,37.8,true,6578.1083984375,91742.890625,347424.125,false,31.59239959716797,484.1180725097656,1137.04052734375,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-75.818333,14.525556,true,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-88.0333333,16.5666667,true,75.52459716796875,40811.3359375,59731.265625,false,0.0,0.0,0.0,false,1.0035996437072754,53.71662521362305,108.25228881835938,false,0.0,0.0,0.0
-88.3713,16.5212,true,31143.2734375,40238.3828125,77383.953125,false,0.0,0.0,0.0,false,34.69782638549805,95.09210205078125,126.92615509033203,false,0.0,0.0,0.0
98.7784,7.7407,true,3334.18017578125,544876.9375,1.186518e6,false,0.0,0.0,0.0,false,4.142646789550781,278.48284912109375,512.62939453125,false,0.0,0.0,0.0
-87.167,20.5536,true,336274.9375,415006.0,803756.875,false,0.0,0.0,0.0,false,7.507012367248535,73.60527038574219,220.07980346679688,false,0.0,0.0,0.0
-60.9789,13.9094,true,179237.0,179237.0,294309.75,false,0.0,0.0,0.0,false,1.5509169101715088,1.5509170293807983,14.093557357788086,false,0.0,0.0,0.0
8.4689,60.472,true,8947.4130859375,23897.46484375,48391.5546875,false,0.0,0.0,0.0,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-97.052684,27.836461,true,40066.67578125,380243.25,448561.0,false,30.839385986328125,147.67453002929688,211.12741088867188,false,0.0,0.0,0.0,false,0.0,0.0,0.0
-156.6385,21.0139,true,80879.34375,158780.34375,162279.296875,false,0.2724430561065674,0.8172467947006226,0.8172467350959778,false,0.3605763614177704,4.085715293884277,4.406145095825195,false,0.0,0.0,0.0
-157.806,21.262,true,727888.5,1.02876775e6,1.035557e6,false,0.6954529881477356,0.7673310041427612,0.767331063747406,false,1.4552899599075317,1.8467706441879272,2.287360429763794,false,0.0,0.0,0.0
-157.6938,21.269,true,538633.75,978086.375,1.040061125e6,false,0.5035748481750488,0.7274249196052551,1.1598575115203857,false,0.34384894371032715,1.8068492412567139,5.467564105987549,false,0.0,0.0,0.0
